Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-02-01,3680.170166015625,3728.629266117496,3633.2867233259526,3647.561820475824,2363107
2024-02-02,3787.25732421875,3804.5401323649944,3697.214073279119,3700.1264398730063,2826510
2024-02-05,3793.94140625,3840.4429940895147,3783.2470318063965,3803.2034921577665,1691523
2024-02-06,3949.297119140625,3962.569566984558,3809.887694722218,3816.5717082217307,4474396
2024-02-07,3899.071533203125,3967.439537616754,3890.0481613841494,3965.5298194277684,2124267
2024-02-08,3947.482666015625,3970.303702757069,3901.601644664023,3905.373291071768,2345173
2024-02-09,3947.100830078125,3995.8461954739637,3914.9218953206887,3949.821805233076,2100596
2024-02-12,3934.68798828125,3971.831913158721,3920.221500261139,3943.567991208639,1013716
2024-02-13,3962.18798828125,3981.7626005862903,3897.2575669767252,3939.2238125363833,1257415
2024-02-14,3915.017578125,3929.1493051863713,3866.7016182555567,3921.6060121436158,1391283
2024-02-15,3917.977783203125,3959.1318346649314,3898.6894441790746,3941.6581008011804,1091582
2024-02-16,3941.944580078125,3960.707934118615,3915.0178335842274,3927.5741373230317,1307556
2024-02-19,3918.550537109375,3941.944584755052,3871.953600131452,3936.931574545264,772291
2024-02-20,3848.702392578125,3913.0122404364697,3828.9846471816118,3897.8300753576905,1193648
2024-02-21,3811.320068359375,3879.92678741508,3800.91219749732,3831.8495388516026,1885939
2024-02-22,3902.604736328125,3910.100240420899,3791.745501130713,3791.745501130713,2982052
2024-02-23,3869.184326171875,3943.567750543127,3863.7414432648116,3943.567750543127,2538072
2024-02-26,3820.438720703125,3867.1790230115985,3802.964754049245,3853.8109967592127,1379284
2024-02-27,3919.12353515625,3937.838866469874,3818.4814808469996,3818.4814808469996,2960475
2024-02-28,3933.01708984375,3967.3439948618516,3904.418873205376,3910.7210365348114,1939225
2024-02-29,3910.24365234375,3951.3025942599716,3881.072659776966,3913.9675096416795,3772719
2024-03-01,3909.527587890625,3953.1168141025128,3902.318354806143,3921.7976210084466,2043265
2024-03-04,3896.49365234375,3932.0143657858353,3891.9102818402757,3919.696776107662,1749271
2024-03-05,3830.990234375,3880.547327718726,3800.3391644489493,3878.637609545636,2070859
2024-03-06,3880.833984375,3888.186353005967,3779.7620528496122,3813.755130912655,1744204
2024-03-07,3923.1337890625,3937.83852444609,3855.4341459453703,3881.5018433252562,2688905
2024-03-11,3936.26318359375,3965.529519377564,3904.4185419539754,3904.4185419539754,2304068
2024-03-12,4003.0078125,4039.0061848224314,3935.021662321107,3936.2632588176057,4039801
2024-03-13,3961.710205078125,4049.557237825097,3945.382022047853,4015.1823119675864,2837260
